date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:37:05	111202/111202	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:07%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=de	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G3322.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:06	111139/111139	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:07%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=et	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G91b9.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:06	111050/111050	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:08%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=en	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G9ed2.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:06	111240/111240	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:08%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=es	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gc69a.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:07	111601/111601	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:09%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ga	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G5242.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:07	111368/111368	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:08%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=fr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Ge68f.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:07	111177/111177	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:09%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=it	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gcf53.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:08	111346/111346	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:09%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=hr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G1ebe.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:08	111162/111162	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:10%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sw	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gc249.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:09	111429/111429	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:11%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=lv	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G1ff0.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:09	111305/111305	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:11%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=hu	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Ga30c.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:10	111692/111692	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:11%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=lt	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gbd5a.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:10	111133/111133	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:12%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=nl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gcdb1.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:10	111167/111167	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:12%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=nb	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G2bc7.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:11	111379/111379	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:13%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=uz	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G1268.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:11	111271/111271	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:13%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=tl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G9ff7.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:12	111370/111370	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:14%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=pl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G6bf8.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:12	111202/111202	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:14%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=pt_br	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G085d.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:13	111306/111306	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:14%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=pt_pt	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G23f1.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:13	111516/111516	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:15%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ro	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G0b5e.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:13	111266/111266	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:15%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sq	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G69cd.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:14	111331/111331	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:15%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sk	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G08c7.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:14	111350/111350	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:16%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G7c4b.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:14	111144/111144	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:16%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=fi	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G5720.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:15	111133/111133	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:16%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sv	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G9e93.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:15	111362/111362	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:17%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=vi	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Ge034.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:16	111319/111319	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:17%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=tr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G2296.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:16	112674/112674	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:18%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=el	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G4bed.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:16	112353/112353	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:18%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=kk	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gf59f.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:17	112687/112687	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:18%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=bg	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G1f03.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:17	112454/112454	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:19%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=mk	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Ga908.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:17	113010/113010	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:19%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ru	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G2139.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:18	112716/112716	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:20%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=sr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G6e27.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:18	112863/112863	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:20%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=uk	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G9277.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:18	112202/112202	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:21%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=he	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G64f4.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:19	113043/113043	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:21%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ar	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gd6cc.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:19	112463/112463	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:21%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=fa	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Ge6ac.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:20	112356/112356	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:22%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ur	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gadd9.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:20	112861/112861	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:22%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=bn	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gbbc9.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:21	112620/112620	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:23%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=hi	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gef8e.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:21	112577/112577	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:23%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=gu	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G7d5b.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:21	112687/112687	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:23%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=kn	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G21c9.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:23	112598/112598	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:24%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=pa	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gf87d.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:23	112570/112570	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:24%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=mr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gc203.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:24	112937/112937	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:25%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ta	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G880d.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:24	112766/112766	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:25%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=te	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G21ad.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:25	112763/112763	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:26%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ml	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G2b51.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:25	112764/112764	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:27%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=th	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gcc5a.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:26	111213/111213	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:27%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=zh_cn	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gbc36.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:26	111231/111231	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:28%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=zh_tw	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G9d3f.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:27	111237/111237	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:28%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=zh_hk	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gdd1b.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:28	111800/111800	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:28%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ja	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_Gc9e6.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:28	111490/111490	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:29%20GMT	https://chat.whatsapp.com/__elem_bb0debb2_0_3_G?lang=ko	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/__elem_bb0debb2_0_3_G7542.html	(from https://chat.whatsapp.com/__elem_bb0debb2_0_3_G)
22:37:31	109667/109667	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:31%20GMT	https://chat.whatsapp.com/u_0_1_e	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_e-2.html	(from https://chat.whatsapp.com/?lang=sq&_fb_noscript=1)
22:37:32	107339/107339	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:34%20GMT	https://chat.whatsapp.com/u_0_1_r?_fb_noscript=1	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r4964.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:32	109550/109550	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:34%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=az	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r8526.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:33	109376/109376	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:35%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=af	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rfb3d.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:33	109215/109215	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:35%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=id	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r9bb4.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:34	109294/109294	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:35%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=ms	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r99dc.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:34	109439/109439	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:36%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=ca	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_ra35d.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:34	109664/109664	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:36%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=cs	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r7b3f.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:35	109432/109432	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:36%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=da	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rc423.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:35	109428/109428	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:37%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=de	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r3322.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:35	109358/109358	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:37%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=et	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r91b9.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:36	109271/109271	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:38%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=en	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r9ed2.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:36	109459/109459	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:38%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=es	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rc69a.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:37	109589/109589	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:38%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=fr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_re68f.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:37	109824/109824	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:39%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=ga	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r5242.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:37	109571/109571	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:39%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=hr	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r1ebe.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:38	109393/109393	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:40%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=it	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rcf53.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:38	109386/109386	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:40%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=sw	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rc249.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:39	109651/109651	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:41%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=lv	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r1ff0.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:39	109910/109910	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:41%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=lt	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rbd5a.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:39	109523/109523	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:41%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=hu	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_ra30c.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:40	109354/109354	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:42%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=nl	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_rcdb1.html	(from https://chat.whatsapp.com/u_0_1_r)
22:37:40	109539/109539	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Dec%202022%2003:37:42%20GMT	https://chat.whatsapp.com/u_0_1_r?lang=nb	C:/Users/juanb/OneDrive/Escritorio/test/1/chat.whatsapp.com/u_0_1_r2bc7.html	(from https://chat.whatsapp.com/u_0_1_r)
